Datetime;Resolution code;Offshore/onshore;Region;Grid connection type;Measured & upscaled;Most recent forecast;Most recent P10;Most recent P90;Day Ahead 11AM Forecast;Day Ahead 11AM P10;Day Ahead 11AM P90;Day-ahead 6PM forecast;Day-ahead 6PM P10;Day-ahead 6PM P90;Week-ahead forecast;Week-ahead P10;Week-ahead P90;Monitored capacity;Load factor;Decremental bid Indicator
22-03-22 14:15;0.00:15:00;Offshore;Federal;Elia;;17.56;0.58;295.65;23.62;0.58;290.02;;;;501.75;33.41;1241.91;2254.4;;0
22-03-22 14:00;0.00:15:00;Offshore;Federal;Elia;;21;0.58;297.88;29.05;0.58;295.4;;;;485.91;27.29;1214.06;2254.4;;0
22-03-22 13:45;0.00:15:00;Offshore;Federal;Elia;;28.61;1.21;305.03;38.13;1.21;302.5;;;;469.09;27.76;1202.53;2254.4;;0
22-03-22 13:30;0.00:15:00;Offshore;Federal;Elia;;38.77;3.59;316.35;47.8;3.59;310.54;;;;456.9;33.16;1189.18;2254.4;;0
22-03-22 13:15;0.00:15:00;Offshore;Federal;Elia;;52.68;6.28;333.59;59.86;6.28;326.69;;;;464.86;33.78;1200.23;2254.4;;0
22-03-22 13:00;0.00:15:00;Offshore;Federal;Elia;;70.94;13.68;292.93;74.52;13.68;304.52;;;;469.23;31.98;1200.83;2254.4;;0
22-03-22 12:45;0.00:15:00;Offshore;Federal;Elia;;94.42;19.47;319.03;99.05;19.47;332.02;;;;465.95;36.02;1229.34;2254.4;;0
22-03-22 12:30;0.00:15:00;Offshore;Federal;Elia;;122.5;27.1;347.05;125.6;27.1;358.72;;;;459.87;45.2;1263.32;2254.4;;0
22-03-22 12:15;0.00:15:00;Offshore;Federal;Elia;;152.44;33.96;377.67;155.02;33.96;386.51;;;;460.63;50.13;1294.99;2254.4;;0
22-03-22 12:00;0.00:15:00;Offshore;Federal;Elia;;183.7;43.73;409.92;183.64;43.73;412.73;;;;477.58;55.46;1328.55;2254.4;;0
22-03-22 11:45;0.00:15:00;Offshore;Federal;Elia;;213.96;51.91;440.41;211.26;54.53;442.98;;;;493.99;76.48;1349.63;2254.4;;0
22-03-22 11:30;0.00:15:00;Offshore;Federal;Elia;;244.55;62.13;468.84;243.3;69.55;477.83;;;;512.25;88.35;1385.02;2254.4;;0
22-03-22 11:15;0.00:15:00;Offshore;Federal;Elia;;276.68;73.38;499.33;280.48;84.08;519.39;;;;529.84;96.55;1430.62;2254.4;;0
22-03-22 11:00;0.00:15:00;Offshore;Federal;Elia;;308.83;88.84;525.16;317.64;100.74;552.57;;;;550.25;105.15;1468.54;2254.4;;0
22-03-22 10:45;0.00:15:00;Offshore;Federal;Elia;;328.52;97.12;545.53;338.75;112.17;569.59;;;;571.75;117.3;1456.63;2254.4;;0
22-03-22 10:30;0.00:15:00;Offshore;Federal;Elia;;350.57;108.26;569.03;357.88;125.92;587.0;;;;589.79;114.3;1502.14;2254.4;;0
22-03-22 10:15;0.00:15:00;Offshore;Federal;Elia;;375.14;120.01;595;377.68;138.5;608.6;;;;600.13;113.34;1534.59;2254.4;;0
22-03-22 10:00;0.00:15:00;Offshore;Federal;Elia;;400.87;150.7;578.02;401.47;131.69;677.08;;;;612.3;122.64;1550.46;2254.4;;0
22-03-22 09:45;0.00:15:00;Offshore;Federal;Elia;;406.98;151.16;589.35;409.04;132.9;692.96;;;;628.12;138.66;1554.14;2254.4;;0
22-03-22 09:30;0.00:15:00;Offshore;Federal;Elia;;409.62;150.87;592.66;417.15;134.87;703.15;;;;662.33;159.06;1585.14;2254.4;;0
22-03-22 09:15;0.00:15:00;Offshore;Federal;Elia;;409.74;153.61;592.83;423.47;139.69;707.47;;;;701.87;181.87;1597.28;2254.4;;0
22-03-22 09:00;0.00:15:00;Offshore;Federal;Elia;;407.95;154.51;594.64;426.98;142.32;712.63;;;;742.94;202.26;1628.45;2254.4;;0
22-03-22 08:45;0.00:15:00;Offshore;Federal;Elia;;405.11;152.53;594.48;428.05;141.63;714.01;;;;773.68;226.55;1665.6;2254.4;;0
22-03-22 08:30;0.00:15:00;Offshore;Federal;Elia;;403.55;150.95;594.99;429.34;141.01;716.94;;;;797.89;243.75;1673.87;2254.4;;0
22-03-22 08:15;0.00:15:00;Offshore;Federal;Elia;;403.45;148.62;596.13;429.54;138.9;716.14;;;;813.86;247.49;1760.64;2254.4;;0
22-03-22 08:00;0.00:15:00;Offshore;Federal;Elia;;404.11;146.61;597.86;430.13;136.82;716.47;;;;846.18;266.1;1806.31;2254.4;;0
22-03-22 07:45;0.00:15:00;Offshore;Federal;Elia;;403.93;146.82;595.38;431.27;137.46;719.29;;;;886.77;285.17;1791.02;2254.4;;0
22-03-22 07:30;0.00:15:00;Offshore;Federal;Elia;;403.6;145.64;592.41;433.53;137.04;725.56;;;;929.67;304.45;1861.9;2254.4;;0
22-03-22 07:15;0.00:15:00;Offshore;Federal;Elia;;402.79;146.57;592.58;432.82;137.82;724.23;;;;974.32;321.23;1886.43;2254.4;;0
22-03-22 07:00;0.00:15:00;Offshore;Federal;Elia;;401.6;152.83;670.67;430.03;137.82;667.99;;;;1001.48;325.24;1894.34;2254.4;;0
22-03-22 06:45;0.00:15:00;Offshore;Federal;Elia;;398.45;146.78;667.65;425.26;131.24;663.48;;;;985.71;315.23;1912.7;2254.4;;0
22-03-22 06:30;0.00:15:00;Offshore;Federal;Elia;;395.67;146.27;664.94;422.66;130.65;661.78;;;;1003.59;293.89;1927.35;2254.4;;0
22-03-22 06:15;0.00:15:00;Offshore;Federal;Elia;;392.71;145.34;661.24;419.98;129.56;658.36;;;;1004.18;276.47;1916.82;2254.4;;0
22-03-22 06:00;0.00:15:00;Offshore;Federal;Elia;;389.84;142.54;656.67;416.08;126.34;651.41;;;;1005.37;258.22;1903.95;2254.4;;0
22-03-22 05:45;0.00:15:00;Offshore;Federal;Elia;;384.39;142.72;651.13;408.42;125.82;639.88;;;;989.94;262.06;1867.31;2254.4;;0
22-03-22 05:30;0.00:15:00;Offshore;Federal;Elia;;378.47;141.66;648.23;400.52;124.2;630.39;;;;975.35;266.67;1815.72;2254.4;;0
22-03-22 05:15;0.00:15:00;Offshore;Federal;Elia;;369.33;140.93;643.44;390.64;123.19;625.31;;;;959.45;253.72;1821.23;2254.4;;0
22-03-22 05:00;0.00:15:00;Offshore;Federal;Elia;;361.04;136.23;635.39;383.16;118.85;618.15;;;;951.37;238.67;1814.6;2254.4;;0
22-03-22 04:45;0.00:15:00;Offshore;Federal;Elia;;360.86;135.68;640.05;380.98;117.67;621.49;;;;940.46;226.99;1806.23;2254.4;;0
22-03-22 04:30;0.00:15:00;Offshore;Federal;Elia;;364.4;131.11;641.47;377.35;111.1;619.23;;;;943.73;215.71;1802.45;2254.4;;0
22-03-22 04:15;0.00:15:00;Offshore;Federal;Elia;;365.19;132.12;638.32;376.84;111.74;615.89;;;;946.1;204.83;1797.26;2254.4;;0
22-03-22 04:00;0.00:15:00;Offshore;Federal;Elia;;361.07;138.08;713.28;380.19;132.78;569.24;;;;961.18;190.76;1807.65;2254.4;;0
22-03-22 03:45;0.00:15:00;Offshore;Federal;Elia;;358.23;138.72;711.32;378.38;133.91;566.82;;;;985.24;179.98;1806.65;2254.4;;0
22-03-22 03:30;0.00:15:00;Offshore;Federal;Elia;;357.05;139.61;711.92;370.73;132.8;563.08;;;;1018.08;176.68;1815.78;2254.4;;0
22-03-22 03:15;0.00:15:00;Offshore;Federal;Elia;;357.86;139.68;711.85;367.39;131.48;560.59;;;;1048.6;164.63;1834.53;2254.4;;0
22-03-22 03:00;0.00:15:00;Offshore;Federal;Elia;;361.99;136.99;711.72;368.72;127.87;559.1;;;;1084.43;162.72;1833.48;2254.4;;0
22-03-22 02:45;0.00:15:00;Offshore;Federal;Elia;;373.47;142.99;722.25;373.81;131.38;566.21;;;;1069.1;160.12;1827.31;2254.4;;0
22-03-22 02:30;0.00:15:00;Offshore;Federal;Elia;;387.87;151.22;734.54;374.27;134.79;570.72;;;;1037.4;151.95;1837.89;2254.4;;0
22-03-22 02:15;0.00:15:00;Offshore;Federal;Elia;;404.12;155.89;751.81;372.79;133.3;573.12;;;;986.25;158.44;1867.64;2254.4;;0
22-03-22 02:00;0.00:15:00;Offshore;Federal;Elia;;419.89;159.08;771.85;375.69;131.99;579.2;;;;985.62;170.96;1853.23;2254.4;;0
22-03-22 01:45;0.00:15:00;Offshore;Federal;Elia;;440.26;172.29;783.32;390.49;138.85;585.95;;;;1002.98;184.06;1823.76;2254.4;;0
22-03-22 01:30;0.00:15:00;Offshore;Federal;Elia;;459.6;181.05;795.94;408.63;146.45;604.99;;;;1007.3;204.05;1821.62;2254.4;;0
22-03-22 01:15;0.00:15:00;Offshore;Federal;Elia;;477.26;188.68;815.5;431.01;158.71;636.16;;;;1009;218.73;1815.46;2254.4;;0
22-03-22 01:00;0.00:15:00;Offshore;Federal;Elia;;493.11;205.67;753.38;458.08;171.89;748.46;;;;993.07;217.53;1815.26;2254.4;;0
22-03-22 00:45;0.00:15:00;Offshore;Federal;Elia;;500.79;204.85;769.23;482.16;175.1;772.7;;;;987.01;216.74;1804.43;2254.4;;0
22-03-22 00:30;0.00:15:00;Offshore;Federal;Elia;;509.14;213.27;780.06;505.73;186.98;789.88;;;;980.96;212.77;1802.05;2254.4;;0
22-03-22 00:15;0.00:15:00;Offshore;Federal;Elia;;523.33;221.19;794.49;530.93;197.44;808.31;;;;974.95;207.91;1790.48;2254.4;;0
22-03-22 00:00;0.00:15:00;Offshore;Federal;Elia;;543.04;233.52;825.83;556.28;210.3;840.24;;;;976.24;185.02;1771.74;2254.4;;0
21-03-22 23:45;0.00:15:00;Offshore;Federal;Elia;;542.06;230.9;822.57;546.14;198.91;1139.96;527.1;221.24;790.25;656.83;77.16;1510.61;2254.4;;0
21-03-22 23:30;0.00:15:00;Offshore;Federal;Elia;;539.92;226.85;814.85;542.06;199.68;1134.23;532.27;224.4;793.9;673.48;72.22;1507.51;2254.4;;0
21-03-22 23:15;0.00:15:00;Offshore;Federal;Elia;;538.8;224.83;811.7;543.18;200.43;1148.42;538.4;227.25;811.74;696.77;51.94;1511.82;2254.4;;0
21-03-22 23:00;0.00:15:00;Offshore;Federal;Elia;;543.25;228.91;810.68;542.74;202.99;1150.67;547.46;233.11;819.2;717.61;52.89;1516.89;2254.4;;0
21-03-22 22:45;0.00:15:00;Offshore;Federal;Elia;;529.06;218.78;793.54;527.95;196.56;1138.11;540.47;228.09;807.83;731.92;69.52;1512.5;2254.4;;0
21-03-22 22:30;0.00:15:00;Offshore;Federal;Elia;;511.23;207.66;774.18;514.26;189.84;1129.68;531.62;222.03;799.14;739.19;50.77;1517.73;2254.4;;0
21-03-22 22:15;0.00:15:00;Offshore;Federal;Elia;;492.48;201.5;749.35;503.29;180.9;1120.01;522.6;212.12;786.3;711.9;39.6;1520.28;2254.4;;0
21-03-22 22:00;0.00:15:00;Offshore;Federal;Elia;;477.17;191.09;665.52;494.31;182.16;1082.79;508.78;184.7;806.25;686.82;34.07;1527.64;2254.4;;0
21-03-22 21:45;0.00:15:00;Offshore;Federal;Elia;;456.6;178.16;643.29;477.77;172.57;1062.91;474.95;167.76;773.92;687.24;28.95;1531.18;2254.4;;0
21-03-22 21:30;0.00:15:00;Offshore;Federal;Elia;;436.45;173.66;616.9;468.88;169.73;1050.53;443.71;157.1;745.52;684.16;10.87;1537.53;2254.4;;0
21-03-22 21:15;0.00:15:00;Offshore;Federal;Elia;;418.71;172.15;597.89;463.11;162.32;1048.1;422.3;144.19;725.02;678.2;10.01;1549.38;2254.4;;0
21-03-22 21:00;0.00:15:00;Offshore;Federal;Elia;;401.74;165.9;578.29;452.35;150.86;1037.06;406.02;130.84;708.18;656.83;19.32;1565.09;2254.4;;0
21-03-22 20:45;0.00:15:00;Offshore;Federal;Elia;;379.6;153.67;550;426.79;141.81;1026.7;379.29;120.83;679.0;644.51;7.25;1574.54;2254.4;;0
21-03-22 20:30;0.00:15:00;Offshore;Federal;Elia;;357.63;141.69;533.07;398.12;128.46;1002.54;349.59;108.23;642.32;647.2;3.79;1581.3;2254.4;;0
21-03-22 20:15;0.00:15:00;Offshore;Federal;Elia;;336.39;132.69;508.82;364.23;112.88;973.03;318.55;96.67;611.51;650.51;1.38;1598.14;2254.4;;0
21-03-22 20:00;0.00:15:00;Offshore;Federal;Elia;;317.35;123.86;490.56;327.61;97.55;941.17;290.78;76.27;585.01;649.59;1.27;1625.29;2254.4;;0
21-03-22 19:45;0.00:15:00;Offshore;Federal;Elia;;287.85;102.82;462.89;282.45;77.86;877.98;258.93;55.59;547.19;661.44;1.26;1639;2254.4;;0
21-03-22 19:30;0.00:15:00;Offshore;Federal;Elia;;259.57;89;436.33;243.68;65.63;850.51;230.89;42.94;527.96;659.88;1.27;1639.35;2254.4;;0
21-03-22 19:15;0.00:15:00;Offshore;Federal;Elia;;232.55;74.69;409.57;212.31;55.05;827.76;208.88;38.0;504.0;643.62;1.27;1673.04;2254.4;;0
21-03-22 19:00;0.00:15:00;Offshore;Federal;Elia;;208.45;56.03;345.44;185.43;45.49;612.58;187.76;35.24;422.71;627.63;1.26;1754.26;2254.4;;0
21-03-22 18:45;0.00:15:00;Offshore;Federal;Elia;;176.72;47.02;309.8;158.41;41.47;585.67;166.49;41.12;397.4;607.39;1.24;1679.6;2254.4;;0
21-03-22 18:30;0.00:15:00;Offshore;Federal;Elia;;149.48;33.48;274.75;129.89;30.79;558.96;144.73;31.31;372.64;587.48;1.32;1654.92;2254.4;;0
21-03-22 18:15;0.00:15:00;Offshore;Federal;Elia;;123.4;25.82;248.08;104.44;19.45;536.77;122.95;27.16;350.74;577.98;1.29;1620.48;2254.4;;0
21-03-22 18:00;0.00:15:00;Offshore;Federal;Elia;;100.9;16.19;218.98;84.34;7.01;518.55;101.74;17.41;329.86;575.09;1.27;1620.35;2254.4;;0
21-03-22 17:45;0.00:15:00;Offshore;Federal;Elia;;80.04;13.54;195.2;68.35;5.82;500.89;81.85;15.04;308.96;563.59;1.24;1590.18;2254.4;;0
21-03-22 17:30;0.00:15:00;Offshore;Federal;Elia;;63.61;4.44;176.27;55.84;3.38;490.11;65.42;6.59;294.74;524.92;1.2;1585.93;2254.4;;0
21-03-22 17:15;0.00:15:00;Offshore;Federal;Elia;;49.43;3.68;161.78;45.73;1.26;477.27;50.64;3.87;278.39;504.82;1.12;1551.22;2254.4;;0
21-03-22 17:00;0.00:15:00;Offshore;Federal;Elia;;37.41;2.53;148.29;37.38;1.1;466.1;40.64;3.16;265.83;492.44;0.61;1532.85;2254.4;;0
21-03-22 16:45;0.00:15:00;Offshore;Federal;Elia;;30.45;0.64;137.66;32.74;1.13;456.04;34.22;1.24;254.93;502.02;0.1;1512.95;2254.4;;0
21-03-22 16:30;0.00:15:00;Offshore;Federal;Elia;25.1;23.71;0.58;128.42;28.02;1.17;451.61;29.09;1.19;249.84;493.39;0.1;1489.46;2254.4;0.01;0
21-03-22 16:15;0.00:15:00;Offshore;Federal;Elia;21.95;18.51;0.51;122.81;25.79;1.11;446.74;25.21;1.11;244.04;475.09;0.1;1468.23;2254.4;0.01;0
21-03-22 16:00;0.00:15:00;Offshore;Federal;Elia;13.81;14.59;0;112.99;23.27;0.53;289.63;21.23;0.53;183.81;472.25;0.1;1432.2;2254.4;0.01;0
21-03-22 15:45;0.00:15:00;Offshore;Federal;Elia;10.81;12.37;0;111.01;24.52;0.64;288.68;21.84;0.64;181.77;441.49;0.1;1399.05;2254.4;0.0;0
21-03-22 15:30;0.00:15:00;Offshore;Federal;Elia;7.88;10.96;0.46;103.02;26.43;1.28;289.06;22.83;1.22;181.65;413.91;0.1;1376.04;2254.4;0.0;0
21-03-22 15:15;0.00:15:00;Offshore;Federal;Elia;4.78;10.23;0;104.49;28.47;3.37;291.5;24.56;1.25;184.35;387.88;0.1;1363.71;2254.4;0.0;0
21-03-22 15:00;0.00:15:00;Offshore;Federal;Elia;1.89;10.12;0;106;30.96;3.4;293.53;26.94;1.23;186.71;367.2;0.1;1359.85;2254.4;0.0;0
21-03-22 14:45;0.00:15:00;Offshore;Federal;Elia;0.62;13.3;0;109.49;40.01;4.03;302.97;35.8;1.36;196.87;351.33;0.1;1370.37;2254.4;0.0;0
21-03-22 14:30;0.00:15:00;Offshore;Federal;Elia;1.63;16.78;0.46;114.1;49.58;7.15;315.41;44.96;3.98;209.76;336.13;0.1;1372.8;2254.4;0.0;0
21-03-22 14:15;0.00:15:00;Offshore;Federal;Elia;2.99;20.88;0;121.47;62.83;14.59;327.3;57.74;4.74;222.19;311.84;0.1;1353.27;2254.4;0.0;0
21-03-22 14:00;0.00:15:00;Offshore;Federal;Elia;7.78;26.71;0.47;126.73;78.49;18.9;347.06;72.35;9.98;241.33;296.03;0.1;1329.4;2254.4;0.0;0
21-03-22 13:45;0.00:15:00;Offshore;Federal;Elia;13.91;36.6;1.11;134.46;96.03;25.46;363.01;90.1;18.45;257.8;278.43;0.1;1332.02;2254.4;0.01;0
21-03-22 13:30;0.00:15:00;Offshore;Federal;Elia;19.14;48.41;3.21;146.57;115.13;30.09;377.38;112.0;27.6;274.75;256.2;0.1;1329.72;2254.4;0.01;0
21-03-22 13:15;0.00:15:00;Offshore;Federal;Elia;17.37;62.73;3.95;160.72;134.87;35.97;398.33;131.61;35.98;296.46;246.67;0.1;1305.26;2254.4;0.01;0
21-03-22 13:00;0.00:15:00;Offshore;Federal;Elia;12.8;79.56;6.9;147.68;155.1;42.37;380.65;152.33;42.37;398.47;230.01;0.1;1266.5;2254.4;0.01;0
21-03-22 12:45;0.00:15:00;Offshore;Federal;Elia;12.64;100.99;18.5;172.72;174.37;49.76;396.78;171.61;50.63;414.37;232.64;0.1;1314.58;2254.4;0.01;0
21-03-22 12:30;0.00:15:00;Offshore;Federal;Elia;17.35;126.47;27.24;204.72;194.12;55.74;414.64;190.69;56.68;431.39;237.72;0.1;1362.41;2254.4;0.01;0
21-03-22 12:15;0.00:15:00;Offshore;Federal;Elia;20.04;152.81;28.15;237.11;216.38;65.26;438.56;210.89;64.78;453.68;240.49;0.1;1405.46;2254.4;0.01;0
21-03-22 12:00;0.00:15:00;Offshore;Federal;Elia;24.95;184.4;27.45;278.83;240.56;73.55;463.42;230.52;72.25;475.81;243.32;0.1;1414.84;2254.4;0.01;0
21-03-22 11:45;0.00:15:00;Offshore;Federal;Elia;30.37;211.24;32.32;315.05;271.08;87.5;496.12;255.2;79.44;504.9;246.19;0.1;1460.34;2254.4;0.01;0
21-03-22 11:30;0.00:15:00;Offshore;Federal;Elia;34.11;241.18;40.01;355.66;302.08;101.63;531.37;281.93;82.33;537.53;249.11;0.1;1498.96;2254.4;0.02;0
21-03-22 11:15;0.00:15:00;Offshore;Federal;Elia;32.79;276.8;58.51;402.83;334.92;121.17;569.22;312.09;89.61;573.73;250.26;0.1;1502.09;2254.4;0.01;0
21-03-22 11:00;0.00:15:00;Offshore;Federal;Elia;32.93;312.94;74.33;448.68;371.48;142.64;601.62;344.87;99.03;603.5;252.71;0.1;1536.76;2254.4;0.01;0
21-03-22 10:45;0.00:15:00;Offshore;Federal;Elia;34.52;326.24;86.24;462.66;394.34;159.51;623.79;363.04;102.67;623.06;257.74;0.1;1573.44;2254.4;0.02;0
21-03-22 10:30;0.00:15:00;Offshore;Federal;Elia;32.85;340.42;100.56;485.11;416.69;175.91;642.89;382.14;105.89;640.54;262.89;0.1;1604.5;2254.4;0.01;0
21-03-22 10:15;0.00:15:00;Offshore;Federal;Elia;35.85;354.1;111.57;501.93;438.61;187.62;669.42;402.48;108.27;666.57;263.74;0.1;1575.68;2254.4;0.02;0
21-03-22 10:00;0.00:15:00;Offshore;Federal;Elia;37.98;368.18;125.76;544.14;462.64;184.0;750.69;425.67;126.26;788.96;264.48;0.1;1585.49;2254.4;0.02;0
21-03-22 09:45;0.00:15:00;Offshore;Federal;Elia;41.26;375.44;134.32;551.06;461.28;183.48;749.15;425.29;129.49;788.17;268.92;0.1;1591.11;2254.4;0.02;0
21-03-22 09:30;0.00:15:00;Offshore;Federal;Elia;47.04;381.33;139.48;554.93;457.6;181.21;745.01;425.38;132.31;786.33;281.63;0.1;1605.21;2254.4;0.02;0
21-03-22 09:15;0.00:15:00;Offshore;Federal;Elia;43.93;386.88;140.84;562;452.14;171.93;735.53;426.29;137.96;780.34;287.91;0.1;1615.14;2254.4;0.02;0
21-03-22 09:00;0.00:15:00;Offshore;Federal;Elia;42.65;391.56;140.74;573.79;446.21;163.08;731.13;425.72;139.22;778.76;289.89;0.1;1625.1;2254.4;0.02;0
21-03-22 08:45;0.00:15:00;Offshore;Federal;Elia;50.43;383.56;134.02;565.18;426.02;150.72;713.05;408.62;132.8;762.12;301.64;1.06;1635.1;2254.4;0.02;0
21-03-22 08:30;0.00:15:00;Offshore;Federal;Elia;53.46;375.01;126.84;558.06;407.45;137.35;698.58;392.19;125.9;748.75;305.95;1.15;1639.21;2254.4;0.02;0
21-03-22 08:15;0.00:15:00;Offshore;Federal;Elia;49.32;367.2;117.87;551.61;388.72;124.15;682.57;375.92;118.56;734.25;309.66;1.2;1652.53;2254.4;0.02;0
21-03-22 08:00;0.00:15:00;Offshore;Federal;Elia;47.98;359.31;109.3;543.02;370.46;109.45;667.21;359.45;108.44;719.94;315.59;1.22;1659.2;2254.4;0.02;0
21-03-22 07:45;0.00:15:00;Offshore;Federal;Elia;46.36;348.99;103.45;527.85;337.98;91.29;631.77;326.85;89.52;684.65;327.44;1.26;1718.49;2254.4;0.02;0
21-03-22 07:30;0.00:15:00;Offshore;Federal;Elia;38.48;340.07;100.63;512.89;308.18;76.37;597.27;295.76;72.05;649.46;342.4;1.3;1748.73;2254.4;0.02;0
21-03-22 07:15;0.00:15:00;Offshore;Federal;Elia;36.58;331.26;95.06;495.46;280.65;65.95;574.61;266.68;57.6;626.06;358.28;1.34;1762.1;2254.4;0.02;0
21-03-22 07:00;0.00:15:00;Offshore;Federal;Elia;28.57;323.33;88.02;494.1;255.18;53.79;493.75;240.02;54.55;492.4;376.1;1.44;1756.89;2254.4;0.01;0
21-03-22 06:45;0.00:15:00;Offshore;Federal;Elia;34.2;331.18;95.33;482.63;233.61;49.03;472.52;217.94;42.78;470.12;379.03;1.49;1749.62;2254.4;0.02;0
21-03-22 06:30;0.00:15:00;Offshore;Federal;Elia;28.9;333.22;97.36;488.89;214.28;44.41;443.39;196.49;35.78;438.2;382.71;1.5;1742.8;2254.4;0.01;0
21-03-22 06:15;0.00:15:00;Offshore;Federal;Elia;37.18;335.69;97.86;487.06;195.37;36.79;424.49;177.76;26.96;418.91;386.87;1.52;1770.13;2254.4;0.02;0
21-03-22 06:00;0.00:15:00;Offshore;Federal;Elia;44.2;339.2;100.01;496.1;176.57;31.95;408.13;161.11;23.08;402.83;392.37;3.61;1766.01;2254.4;0.02;0
21-03-22 05:45;0.00:15:00;Offshore;Federal;Elia;44.52;344.3;104.79;499.08;162.06;31.48;390.44;149.47;20.72;386.33;408.65;3.95;1756.28;2254.4;0.02;0
21-03-22 05:30;0.00:15:00;Offshore;Federal;Elia;27.65;348.84;104.73;499.17;148.72;31.28;376.58;137.85;18.74;372.89;412.28;4.35;1743.24;2254.4;0.01;0
21-03-22 05:15;0.00:15:00;Offshore;Federal;Elia;25.59;354.3;105.97;506.28;137.19;30.58;368.81;126.4;14.71;364.72;411.23;4.75;1732.98;2254.4;0.01;0
21-03-22 05:00;0.00:15:00;Offshore;Federal;Elia;32.28;359.37;106.31;512.24;127.57;26.72;362.83;115.91;7.29;358.08;410.01;5.01;1724.94;2254.4;0.01;0
21-03-22 04:45;0.00:15:00;Offshore;Federal;Elia;37.56;362.35;105.25;510.59;122.53;22.61;352.79;112.31;6.22;348.65;409.58;7.24;1720.35;2254.4;0.02;0
21-03-22 04:30;0.00:15:00;Offshore;Federal;Elia;47.64;365.47;103.14;511.86;116.56;20.68;341.84;109.37;3.58;339.96;413.44;7.91;1710.58;2254.4;0.02;0
21-03-22 04:15;0.00:15:00;Offshore;Federal;Elia;39.7;367.48;98.87;517.41;112.53;18.14;336.5;106.37;1.21;335.07;417.33;8.17;1738.61;2254.4;0.02;0
21-03-22 04:00;0.00:15:00;Offshore;Federal;Elia;34.91;370.41;98.45;547.01;110.02;17.39;282.93;104.22;0.0;269.85;421.24;9.22;1667;2254.4;0.02;0
21-03-22 03:45;0.00:15:00;Offshore;Federal;Elia;49.95;385.44;100.57;560.1;102.09;15.97;272.23;97.16;0.0;259.45;431.64;19.68;1642.52;2254.4;0.02;0
21-03-22 03:30;0.00:15:00;Offshore;Federal;Elia;68.34;400.92;103.11;574.49;95.16;13.93;264.91;90.06;0.0;252.12;442.73;20.26;1639.47;2254.4;0.03;0
21-03-22 03:15;0.00:15:00;Offshore;Federal;Elia;70.54;414.96;101.42;585.63;88.89;13.31;259.33;84.02;0.0;246.65;454.04;20.96;1623.77;2254.4;0.03;0
21-03-22 03:00;0.00:15:00;Offshore;Federal;Elia;63.0;432.44;104.06;611.6;82.88;4.49;250.8;78.83;0.0;238.11;472.81;21.14;1628.69;2254.4;0.03;0
21-03-22 02:45;0.00:15:00;Offshore;Federal;Elia;35.59;447.79;107.66;614.3;73.04;4.12;241.14;69.54;0.0;228.34;490.09;21.71;1636.54;2254.4;0.02;0
21-03-22 02:30;0.00:15:00;Offshore;Federal;Elia;25.63;462.94;105.77;624.75;64.88;3.09;235.02;61.64;0.0;222.08;512.55;21.99;1638.87;2254.4;0.01;0
21-03-22 02:15;0.00:15:00;Offshore;Federal;Elia;31.65;480.9;111.55;654.72;56.92;0.74;228.47;54.83;0.0;216.18;526;29.08;1644.51;2254.4;0.01;0
21-03-22 02:00;0.00:15:00;Offshore;Federal;Elia;47.63;500.24;118.07;676.73;50.39;0.59;223.45;49.9;0.0;211.33;531.03;31.07;1656.46;2254.4;0.02;0
21-03-22 01:45;0.00:15:00;Offshore;Federal;Elia;55.58;459.3;101.74;633.88;48.73;1.18;222.72;48.6;0.55;210.59;530.12;31.93;1639.91;2254.4;0.02;0
21-03-22 01:30;0.00:15:00;Offshore;Federal;Elia;74.6;421.13;85.12;587.65;48.1;1.14;220.75;47.96;0.58;208.6;529.28;32.82;1633.43;2254.4;0.03;0
21-03-22 01:15;0.00:15:00;Offshore;Federal;Elia;84.45;386.1;71.76;540.88;49.14;1.17;219.29;48.49;0.58;207.04;531.8;33.74;1620.45;2254.4;0.04;0
21-03-22 01:00;0.00:15:00;Offshore;Federal;Elia;51.35;353.99;59.49;508.94;50.34;0.97;305.46;49.66;0.49;163.59;538.39;34.69;1633.79;2254.4;0.02;0
21-03-22 00:45;0.00:15:00;Offshore;Federal;Elia;28.06;212.6;45.79;312.6;51.92;0.0;311.83;51.34;0.0;170.09;574.73;36.34;1645.69;2254.4;0.01;0
21-03-22 00:30;0.00:15:00;Offshore;Federal;Elia;28.86;221.38;49.19;320.38;54.16;0.0;324.22;53.69;0.0;182.69;604.75;39.14;1657.66;2254.4;0.01;0
21-03-22 00:15;0.00:15:00;Offshore;Federal;Elia;41.18;229.98;57.02;328.05;56.62;0.0;330.74;57.42;0.0;189.79;626.35;39.55;1715.52;2254.4;0.02;0
21-03-22 00:00;0.00:15:00;Offshore;Federal;Elia;51.06;238.37;62.39;333.54;60.55;0.0;342.41;61.07;0.0;201.54;618.16;39.56;1727;2254.4;0.02;0
